player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
251198,E. Simms,Ellis Reco Simms,ST,70,77,3200000,24000,24,1/5/2001,191,73,14.0,Championship,1800.0,Coventry City,SUB,9.0,,7/7/2023,2027.0,14,England,,,Right,4,3,1,Normal (185+),6700000.0,,Precision Header,73.0,70.0,54.0,64.0,34.0,77.0,45,72,70,62,66,67,59,51,44,63,67,77,58,68,56,73,81,72,83,66,66,21,73,55,64,67,40,27,23,13,10,14,11,9,,70+2,70+2,70+2,65+0,67+0,67+0,67+0,65+0,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,49+2,48+2,48+2,48+2,49+2,47+2,48+2,48+2,48+2,47+2,17+2
260930,K. Sildillia,Kiliann Eric Sildillia,"RB, CB, RM",73,78,4300000,14000,23,5/16/2002,186,84,10.0,Eredivisie,247.0,PSV,SUB,25.0,,7/16/2025,2030.0,18,France,,,Right,3,2,1,Lean (185+),6300000.0,,Long Throw,69.0,30.0,61.0,68.0,74.0,71.0,65,26,73,67,21,70,50,30,57,68,70,69,66,67,66,35,79,70,71,29,71,72,54,60,41,58,73,76,75,12,9,14,8,12,,54+2,54+2,54+2,61+0,58+0,58+0,58+0,61+0,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,70+2,69+2,69+2,69+2,70+2,71+2,73+2,73+2,73+2,71+2,17+2
69957,J. Elordi,Juan Manuel Elordi,"LB, LM",69,69,1200000,10000,30,8/21/1994,176,70,353.0,Liga Profesional de Fútbol,110580.0,Rosario Central,SUB,33.0,Racing Club,,2025.0,52,Argentina,,,Left,3,2,1,Normal (170-185),,,,60.0,45.0,64.0,68.0,71.0,58.0,73,40,66,72,45,72,65,45,71,71,56,64,52,54,73,45,60,55,52,56,75,69,50,38,45,50,73,71,71,8,11,15,7,6,,55+2,55+2,55+2,61+0,58+0,58+0,58+0,61+0,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,67+2,67+2,67+2,67+2,67+2,67+2,68+1,68+1,68+1,67+2,13+2
236113,Jailson Oliva,Jailson Pietro Oliva Chiamulera,"RB, RM",70,70,1400000,15000,29,2/29/1996,171,65,7.0,Série A,1035.0,Atlético Mineiro,SUB,3.0,,6/18/2025,2028.0,54,Brazil,,,Right,3,3,1,Normal (170-185),2900000.0,,,81.0,38.0,58.0,69.0,67.0,57.0,64,33,50,62,36,68,53,43,56,64,84,78,85,66,87,54,59,77,44,34,62,72,41,50,42,62,65,70,66,12,13,9,11,16,,52+2,52+2,52+2,60+0,57+0,57+0,57+0,60+0,58+2,58+2,58+2,62+2,60+2,60+2,60+2,62+2,69+1,64+2,64+2,64+2,69+1,68+2,63+2,63+2,63+2,68+2,19+2
263250,T. Baldé,Thierno Baldé,"RB, RM",66,74,1800000,2000,23,6/10/2002,182,68,17.0,Ligue 2,294.0,ESTAC Troyes,SUB,18.0,,8/9/2022,2027.0,18,France,,,Right,3,2,1,Lean (170-185),3500000.0,,,76.0,48.0,59.0,67.0,62.0,63.0,63,46,55,65,39,67,59,37,52,67,75,77,72,61,67,57,69,63,62,45,66,62,59,55,40,65,61,65,63,14,11,9,12,11,,59+2,59+2,59+2,63+0,61+0,61+0,61+0,63+0,61+2,61+2,61+2,63+2,60+2,60+2,60+2,63+2,65+2,62+2,62+2,62+2,65+2,64+2,63+2,63+2,63+2,64+2,17+2
274264,J. Niemiec,Jona Niemiec,"RM, RW, ST",67,73,1600000,5000,23,9/19/2001,188,85,1.0,Superliga,272.0,Odense Boldklub,SUB,11.0,,9/1/2025,2028.0,21,Germany,,,Right,4,2,1,Normal (185+),2300000.0,,Rapid,89.0,64.0,59.0,62.0,40.0,71.0,52,68,62,66,55,61,46,46,52,65,84,93,66,57,63,71,85,71,78,53,50,36,67,65,59,55,39,40,30,10,8,5,14,9,,67+2,67+2,67+2,66+0,67+0,67+0,67+0,66+0,65+2,65+2,65+2,66+2,60+2,60+2,60+2,66+2,55+2,52+2,52+2,52+2,55+2,53+2,51+2,51+2,51+2,53+2,15+2
236889,Matias Antonini,Matias Antonini Lui,CB,65,67,750000,1000,27,4/9/1998,191,80,32.0,Serie B,110908.0,Catanzaro,LCB,4.0,,1/22/2024,2027.0,54,Brazil,,,Right,3,2,1,Lean (185+),1200000.0,,"Precision Header, Block, Aerial Fortress",62.0,47.0,59.0,58.0,64.0,69.0,45,40,70,65,56,53,57,56,66,61,61,62,64,60,63,64,74,69,72,43,61,62,47,56,51,64,66,62,64,13,6,9,13,15,,56+2,56+2,56+2,54+0,55+0,55+0,55+0,54+0,57+2,57+2,57+2,57+2,60+2,60+2,60+2,57+2,61+2,64+2,64+2,64+2,61+2,62+2,65+2,65+2,65+2,62+2,17+2
255838,M. Nawrocki,Maik Nawrocki,CB,69,77,2900000,21000,24,2/7/2001,190,81,20.0,2. Bundesliga,485.0,Hannover 96,SUB,6.0,Celtic,,2026.0,37,Poland,,,Right,4,2,1,Lean (185+),,,"Jockey, Block",71.0,51.0,56.0,61.0,70.0,68.0,40,49,60,65,44,57,41,35,66,65,70,71,68,68,57,59,73,56,72,53,71,69,52,59,40,62,72,71,70,6,12,7,14,14,,59+2,59+2,59+2,59+0,60+0,60+0,60+0,59+0,61+2,61+2,61+2,59+2,62+2,62+2,62+2,59+2,64+2,67+2,67+2,67+2,64+2,65+2,69+2,69+2,69+2,65+2,17+2
246118,U. Meraş,Cengiz Umut Meraş,"LB, LM",67,67,900000,8000,29,12/20/1995,178,73,68.0,Süper Lig,131174.0,Eyüpspor,SUB,77.0,,7/1/2024,2026.0,48,Turkey,,,Left,3,2,1,Normal (170-185),1800000.0,,Long Throw,74.0,41.0,58.0,65.0,63.0,70.0,61,34,53,65,39,66,57,38,58,63,75,74,72,62,74,53,69,75,68,43,69,65,55,50,45,53,62,64,65,6,13,7,15,11,,55+2,55+2,55+2,60+0,58+0,58+0,58+0,60+0,59+2,59+2,59+2,62+2,60+2,60+2,60+2,62+2,66+1,64+2,64+2,64+2,66+1,65+2,64+2,64+2,64+2,65+2,17+2
274046,L. Ferreira,Lucas Agustín Ferreira Zagas,CB,71,78,3400000,10000,25,6/16/2000,189,80,353.0,Liga Profesional de Fútbol,111710.0,Defensa y Justicia,RCB,6.0,,7/19/2024,2028.0,60,Uruguay,,,Right,2,2,1,Lean (185+),5800000.0,,,60.0,51.0,54.0,55.0,71.0,78.0,49,50,67,58,38,47,68,48,41,64,52,67,57,64,54,58,76,65,87,51,70,65,42,58,56,54,75,72,73,10,9,13,8,14,,57+2,57+2,57+2,54+0,55+0,55+0,55+0,54+0,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,63+2,64+2,64+2,64+2,63+2,65+2,71+2,71+2,71+2,65+2,16+2
258942,O. Popescu,Octavian George Popescu,"LW, RW, LM",68,75,2500000,4000,22,12/27/2002,180,66,330.0,Liga I,100761.0,FCSB,SUB,37.0,,9/14/2020,2027.0,39,Romania,,,Right,4,4,1,Lean (170-185),4000000.0,,"Finesse Shot, Technical",83.0,62.0,63.0,72.0,31.0,55.0,62,60,40,63,59,71,74,60,61,72,82,83,85,59,80,68,54,71,45,65,58,30,57,63,56,61,27,34,26,15,12,14,11,9,,62+2,62+2,62+2,68+0,66+0,66+0,66+0,68+0,66+2,66+2,66+2,67+2,61+2,61+2,61+2,67+2,53+2,50+2,50+2,50+2,53+2,50+2,41+2,41+2,41+2,50+2,17+2
233097,R. van Drongelen,Rick van Drongelen,"CB, LB",75,79,7000000,23000,26,12/20/1998,187,85,68.0,Süper Lig,748.0,Samsunspor,LCB,4.0,,7/11/2023,2026.0,34,Netherlands,,,Left,4,2,1,Normal (185+),14500000.0,,"Precision Header, Block, Slide Tackle, Aerial Fortress",62.0,30.0,61.0,60.0,74.0,80.0,58,24,76,67,35,58,44,49,65,62,57,66,61,71,59,45,83,69,83,24,83,73,31,60,48,61,74,75,72,14,14,8,7,11,,51+2,51+2,51+2,54+0,52+0,52+0,52+0,54+0,55+2,55+2,55+2,58+2,61+2,61+2,61+2,58+2,68+2,71+2,71+2,71+2,68+2,69+2,75+2,75+2,75+2,69+2,18+2
255140,Pablo Gozálbez,Pablo Gozálbez Gilabert,"CAM, LM, RM, CM",67,74,2000000,4000,24,4/30/2001,170,65,308.0,Primeira Liga,112513.0,FC Arouca,SUB,10.0,,7/1/2024,2027.0,45,Spain,,,Right,4,3,1,Lean (170-),4600000.0,,Technical,58.0,65.0,66.0,69.0,48.0,46.0,62,65,55,70,59,71,64,65,65,72,63,54,64,62,74,67,54,39,45,65,54,52,64,66,70,52,50,43,44,11,10,12,10,5,,63+2,63+2,63+2,66+0,66+0,66+0,66+0,66+0,67+2,67+2,67+2,65+2,64+2,64+2,64+2,65+2,56+2,56+2,56+2,56+2,56+2,54+2,51+2,51+2,51+2,54+2,15+2
74150,L. Ignacchiti,Lorenzo Ignacchiti,CM,64,74,1300000,1000,21,4/25/2004,184,75,32.0,Serie B,1746.0,Empoli,RCM,25.0,,7/1/2024,2028.0,27,Italy,,,Left,3,2,1,Normal (170-185),2300000.0,,,63.0,60.0,59.0,65.0,60.0,59.0,50,59,54,64,58,65,55,50,61,66,60,66,64,64,60,60,57,68,55,66,59,62,61,62,47,61,56,64,61,10,12,11,13,6,,61+2,61+2,61+2,62+0,63+0,63+0,63+0,62+0,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,60+2,60+2,60+2,61+2,16+2
238759,Alex Pinto,Carlos Alexandre Reis Pinto,"RB, RM",68,69,1300000,4000,26,7/8/1998,187,79,308.0,Primeira Liga,112513.0,FC Arouca,RB,78.0,,7/2/2024,2026.0,38,Portugal,,,Right,3,2,1,Lean (185+),2800000.0,,,77.0,46.0,54.0,64.0,64.0,76.0,66,38,59,60,48,64,61,34,50,68,74,79,60,64,49,54,77,75,77,52,72,68,58,38,39,64,63,63,62,13,8,10,12,11,,58+2,58+2,58+2,61+0,59+0,59+0,59+0,61+0,58+2,58+2,58+2,62+2,58+2,58+2,58+2,62+2,67+2,63+2,63+2,63+2,67+2,66+2,66+2,66+2,66+2,66+2,17+2
257194,Telmo Arcanjo,Telmo Arcanjo,"RM, RW",71,76,2800000,9000,24,6/21/2001,180,79,308.0,Primeira Liga,1887.0,Vitória SC,SUB,18.0,,3/8/2024,2027.0,104,Cape Verde,,,Left,3,3,1,Normal (170-185),6100000.0,,Precision Header,74.0,61.0,68.0,71.0,38.0,60.0,67,59,43,72,55,72,59,54,65,73,75,73,66,70,62,71,60,71,61,54,44,35,74,68,60,65,40,36,42,7,10,6,15,7,,66+2,66+2,66+2,70+0,69+0,69+0,69+0,70+0,70+2,70+2,70+2,70+2,66+2,66+2,66+2,70+2,59+2,55+2,55+2,55+2,59+2,55+2,47+2,47+2,47+2,55+2,16+2
279473,F. Rispoli,Fabio Rispoli,"CM, CAM",59,74,525000,7000,18,9/28/2006,169,75,32.0,Serie B,110908.0,Catanzaro,RCM,32.0,Como,,2026.0,27,Italy,,,Right,3,3,1,Normal (170-),,,,73.0,59.0,62.0,65.0,48.0,50.0,56,56,47,65,54,62,67,65,61,61,76,71,83,61,89,67,55,50,48,57,56,48,61,59,60,56,47,51,45,6,5,10,15,12,,60+2,60+2,60+2,63+0,62+0,62+0,62+0,63+0,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2,56+2,55+2,55+2,55+2,56+2,55+2,51+2,51+2,51+2,55+2,15+2
261304,A. Montgomery,Adam Montgomery,"LB, LM",63,69,725000,10000,22,7/18/2002,173,68,50.0,Premiership,621.0,Livingston FC,LB,3.0,Celtic,,2026.0,42,Scotland,,,Left,3,3,1,Normal (170-185),,,Technical,75.0,53.0,58.0,67.0,57.0,61.0,60,52,54,63,50,66,56,34,55,65,76,74,78,60,77,62,65,67,56,48,65,55,60,56,48,58,53,61,59,5,14,12,7,13,,60+2,60+2,60+2,63+0,62+0,62+0,62+0,63+0,62+2,62+2,62+2,63+2,60+2,60+2,60+2,63+2,62+2,60+2,60+2,60+2,62+2,61+2,59+2,59+2,59+2,61+2,15+2
234426,Marcão,Marcos do Nascimento Teixeira,CB,75,76,5000000,28000,29,6/5/1996,185,80,53.0,La Liga,481.0,Sevilla FC,SUB,23.0,,7/8/2022,2027.0,54,Brazil,,,Left,3,2,1,Normal (185+),10900000.0,,"Long Ball Pass, Slide Tackle, Relentless, Bruiser",59.0,36.0,59.0,68.0,73.0,81.0,35,31,71,72,34,69,56,34,70,70,56,61,59,73,61,52,79,79,81,29,86,73,25,58,52,71,74,74,73,8,8,8,10,5,,53+2,53+2,53+2,55+0,56+0,56+0,56+0,55+0,59+2,59+2,59+2,59+2,65+2,65+2,65+2,59+2,67+2,73+2,73+2,73+2,67+2,68+2,75+1,75+1,75+1,68+2,15+2
256731,J. Krasso,Jean-Philippe Krasso,"ST, CAM",74,74,4600000,40000,27,7/17/1997,187,80,16.0,Ligue 1,111817.0,Paris FC,SUB,11.0,,7/6/2024,2027.0,108,Ivory Coast,,,Left,3,3,1,Normal (185+),9200000.0,,"Incisive Pass, Press Proven, Enforcer",65.0,73.0,64.0,72.0,21.0,70.0,57,75,74,69,68,74,69,47,58,76,65,65,64,73,53,72,83,69,83,69,33,12,77,69,74,72,16,18,14,6,15,6,12,11,,74+0,74+0,74+0,71+0,73+0,73+0,73+0,71+0,71+2,71+2,71+2,70+2,64+2,64+2,64+2,70+2,48+2,46+2,46+2,46+2,48+2,44+2,40+2,40+2,40+2,44+2,18+2
276191,P. Maier,Philipp Maier,"CDM, CM",64,64,400000,900,31,6/14/1994,190,79,2076.0,3. Liga,33.0,TSV 1860 München,RES,26.0,,1/20/2025,2026.0,21,Germany,,,Left,5,2,1,Normal (185+),580000.0,,,58.0,59.0,56.0,59.0,62.0,75.0,46,56,65,64,42,56,44,40,57,63,56,60,57,62,60,68,82,80,77,64,61,62,57,56,44,62,60,64,61,6,14,14,13,15,,61+2,61+2,61+2,58+0,60+0,60+0,60+0,58+0,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,61+2,63+1,63+1,63+1,61+2,62+2,64+0,64+0,64+0,62+2,18+2
203746,Jon Toral,Jon Miquel Toral Harper,"CAM, RM, CM",66,66,825000,2000,30,2/5/1995,184,77,2149.0,Super League,113300.0,Mumbai City FC,SUB,21.0,,7/2/2024,2026.0,45,Spain,,,Left,3,3,1,Normal (170-185),1100000.0,,Aerial Fortress,68.0,60.0,68.0,65.0,50.0,48.0,67,59,59,70,59,64,61,58,65,65,73,63,72,58,61,64,61,50,48,60,44,46,69,72,50,62,45,56,49,7,16,14,9,12,,62+2,62+2,62+2,66+0,65+0,65+0,65+0,66+0,66+0,66+0,66+0,65+1,64+2,64+2,64+2,65+1,58+2,57+2,57+2,57+2,58+2,57+2,53+2,53+2,53+2,57+2,16+2
243960,M. Broschinski,Moritz Broschinski,ST,69,73,2000000,11000,24,9/23/2000,190,80,189.0,Super League,896.0,FC Basel 1893,SUB,17.0,,8/13/2025,2026.0,21,Germany,,,Right,3,3,1,Lean (185+),3200000.0,,,78.0,68.0,60.0,66.0,33.0,70.0,62,65,67,65,65,68,52,44,58,66,74,82,64,66,66,80,78,80,72,69,50,40,70,55,51,58,26,28,20,5,9,13,8,8,,69+2,69+2,69+2,67+0,68+0,68+0,68+0,67+0,65+2,65+2,65+2,67+2,61+2,61+2,61+2,67+2,54+2,51+2,51+2,51+2,54+2,51+2,46+2,46+2,46+2,51+2,14+2
70943,J. Iribarren,Juan Martín Iribarren,"RB, RM",65,73,1500000,3000,22,1/22/2003,174,74,353.0,Liga Profesional de Fútbol,110404.0,CA Banfield,SUB,29.0,,1/1/2024,2026.0,52,Argentina,,,Left,4,2,1,Normal (170-185),2600000.0,,,77.0,57.0,57.0,64.0,60.0,64.0,58,57,59,60,28,63,55,41,55,65,77,77,70,60,72,68,72,70,60,59,65,58,59,55,41,54,57,65,61,7,8,7,7,9,,62+2,62+2,62+2,63+0,62+0,62+0,62+0,63+0,61+2,61+2,61+2,63+2,60+2,60+2,60+2,63+2,63+2,61+2,61+2,61+2,63+2,63+2,61+2,61+2,61+2,63+2,13+2
73511,A. Sekongo,Yirigue Foungognan Sekongo,"CM, RM",63,74,1100000,2000,21,6/13/2004,178,67,17.0,Ligue 2,111276.0,USL Dunkerque,SUB,8.0,,7/16/2024,2026.0,126,Mali,,,Left,4,3,1,Normal (170-185),2100000.0,,,75.0,59.0,59.0,68.0,54.0,54.0,49,63,48,65,49,69,52,48,63,67,80,71,75,59,79,57,63,62,56,56,39,57,63,58,56,58,48,60,57,13,13,6,14,10,,62+2,62+2,62+2,65+0,64+0,64+0,64+0,65+0,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,60+2,59+2,59+2,59+2,60+2,59+2,55+2,55+2,55+2,59+2,17+2
264492,Yeremay,Yeremay Hernández Cubas,"LM, RM, LW",76,84,17000000,8000,22,12/10/2002,170,61,54.0,La Liga 2,242.0,RC Deportivo de La Coruña,LM,10.0,,7/1/2022,2030.0,45,Spain,,,Right,3,4,1,Normal (170-),30600000.0,#Acrobat,"Low Driven Shot, Whipped Pass, Inventive, Press Proven",83.0,70.0,70.0,79.0,22.0,49.0,72,70,32,72,55,80,69,52,68,77,84,83,90,78,74,71,55,67,48,75,25,24,71,71,55,75,22,20,18,11,8,10,13,5,,69+2,69+2,69+2,76+0,74+0,74+0,74+0,76+0,75+2,75+2,75+2,75+2,68+2,68+2,68+2,75+2,54+2,49+2,49+2,49+2,54+2,49+2,35+2,35+2,35+2,49+2,17+2
248110,P. Iacob,Paul Alexandru Iacob,CB,65,66,650000,2000,29,6/21/1996,185,74,330.0,Liga I,110072.0,Oțelul Galați,SUB,6.0,,8/19/2025,2026.0,39,Romania,,,Left,2,2,1,Normal (185+),926000.0,,Long Ball Pass,57.0,50.0,60.0,60.0,64.0,71.0,51,48,62,64,37,60,62,64,67,59,60,54,61,62,64,56,72,65,75,52,70,64,50,57,56,64,65,65,63,8,7,11,8,6,,56+2,56+2,56+2,57+0,57+0,57+0,57+0,57+0,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,61+2,64+2,64+2,64+2,61+2,61+2,65+1,65+1,65+1,61+2,13+2
277295,O. Bobb,Oscar Bobb,"RW, LW, RM",72,82,5500000,51000,21,7/12/2003,174,70,13.0,Premier League,10.0,Manchester City,RW,52.0,,7/12/2019,2029.0,36,Norway,RES,22.0,Left,3,4,1,Lean (170-185),11300000.0,,Technical,79.0,65.0,71.0,77.0,33.0,41.0,66,66,48,74,55,79,69,58,72,76,84,74,81,63,80,66,46,50,34,65,44,24,64,72,63,73,32,34,31,11,12,9,15,8,,65+2,65+2,65+2,72+0,71+0,71+0,71+0,72+0,73+2,73+2,73+2,71+2,66+2,66+2,66+2,71+2,54+2,51+2,51+2,51+2,54+2,50+2,41+2,41+2,41+2,50+2,17+2
271666,J. Wareham,Jayden Darren George Wareham,ST,64,74,1300000,900,22,5/13/2003,177,73,60.0,League One,143.0,Exeter City,ST,9.0,,9/1/2023,2027.0,14,England,,,Right,4,3,1,Normal (170-185),2500000.0,,,71.0,64.0,54.0,61.0,37.0,74.0,51,65,59,56,62,55,55,56,51,63,72,71,71,63,85,66,75,71,75,58,75,33,63,57,64,61,22,43,47,7,7,7,10,10,,64+2,64+2,64+2,61+0,62+0,62+0,62+0,61+0,60+2,60+2,60+2,60+2,57+2,57+2,57+2,60+2,52+2,51+2,51+2,51+2,52+2,52+2,50+2,50+2,50+2,52+2,14+2
230454,Leôncio Lobeiro,Leôncio Roger Lobeiro Cunha,"RW, RM",70,70,1800000,18000,25,2/29/2000,179,73,7.0,Série A,1043.0,Flamengo,SUB,13.0,,6/18/2025,2028.0,54,Brazil,,,Right,3,3,1,Normal (170-185),3800000.0,,,83.0,64.0,64.0,74.0,31.0,64.0,66,64,36,69,56,76,73,65,39,72,85,81,78,66,82,73,64,68,65,61,56,22,57,69,49,65,37,29,27,8,6,7,9,10,,65+2,65+2,65+2,70+0,69+0,69+0,69+0,70+0,68+2,68+2,68+2,69+1,60+2,60+2,60+2,69+1,54+2,49+2,49+2,49+2,54+2,50+2,43+2,43+2,43+2,50+2,15+2
246604,C. Kelman,Charlie Robert Martin Lee-Kelman,"ST, RM, RW",68,74,1900000,7000,23,11/2/2001,175,68,14.0,Championship,89.0,Charlton Athletic,ST,23.0,,7/27/2025,2029.0,95,United States,,,Right,3,3,1,Normal (170-185),3900000.0,,"Precision Header, Low Driven Shot",81.0,68.0,53.0,67.0,32.0,70.0,44,70,58,62,65,65,59,52,42,66,82,80,79,66,71,69,76,81,67,65,64,28,70,54,55,65,30,30,27,10,9,13,8,8,,68+2,68+2,68+2,66+0,67+0,67+0,67+0,66+0,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,52+2,49+2,49+2,49+2,52+2,50+2,46+2,46+2,46+2,50+2,15+2
273750,Gonçalo Nogueira,Gonçalo Teixeira Nogueira,CM,66,77,1900000,4000,21,12/28/2003,180,73,308.0,Primeira Liga,1887.0,Vitória SC,SUB,30.0,,1/1/2023,2028.0,38,Portugal,,,Right,3,2,1,Lean (170-185),4400000.0,,,66.0,61.0,60.0,66.0,60.0,61.0,50,66,57,69,45,67,49,39,63,69,69,63,59,68,66,59,66,68,60,60,53,61,64,62,42,54,54,65,61,12,11,14,7,7,,64+2,64+2,64+2,65+0,66+0,66+0,66+0,65+0,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,63+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,63+2,16+2
246112,N. Djouahra,Näis Djouahra,"LM, RM, LW",69,72,1800000,5000,25,11/23/1999,171,67,308.0,Primeira Liga,112513.0,FC Arouca,LM,7.0,,8/2/2022,2027.0,18,France,,,Right,3,4,1,Stocky (170-185),3900000.0,,Technical,76.0,65.0,63.0,74.0,30.0,58.0,64,67,38,63,55,74,69,67,62,72,79,74,84,64,88,65,59,62,59,66,49,28,66,62,58,65,28,31,29,8,9,11,9,6,,64+2,64+2,64+2,69+0,68+0,68+0,68+0,69+0,68+2,68+2,68+2,68+2,62+2,62+2,62+2,68+2,53+2,49+2,49+2,49+2,53+2,49+2,41+2,41+2,41+2,49+2,14+2
266113,N. Mäenpää,Niilo Mäenpää,"LW, CM, LM",63,63,500000,1000,27,1/14/1998,182,75,56.0,Allsvenskan,321.0,Halmstads BK,SUB,8.0,,7/15/2024,2026.0,17,Finland,,,Right,2,3,1,Normal (170-185),625000.0,,,72.0,54.0,62.0,62.0,56.0,68.0,59,56,61,66,37,58,58,42,63,63,68,76,69,68,61,54,71,73,69,57,59,58,60,65,41,67,53,58,53,7,6,14,14,8,,61+2,61+2,61+2,63+0,62+0,62+0,62+0,63+0,63+0,63+0,63+0,64+-1,63+0,63+0,63+0,64+-1,62+1,62+1,62+1,62+1,62+1,62+1,60+2,60+2,60+2,62+1,16+2
240773,R. Norrington-Davies,Rhys Llewelyn Norrington-Davies,"LB, CB, LM",68,71,1500000,23000,26,4/22/1999,181,70,14.0,Championship,15.0,Queens Park Rangers,RES,18.0,Sheffield United,,2026.0,50,Wales,,,Left,2,2,1,Normal (170-185),,,,68.0,44.0,61.0,64.0,65.0,66.0,68,41,52,65,40,64,55,46,58,62,69,67,66,64,77,48,64,75,63,43,65,63,56,52,43,57,68,68,63,14,14,12,9,11,,55+2,55+2,55+2,60+0,58+0,58+0,58+0,60+0,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,66+2,64+2,64+2,64+2,66+2,66+2,64+2,64+2,64+2,66+2,18+2
277897,B. Elliott,Benjamin Njongoue Elliott,"CM, CDM",65,75,1600000,1000,22,11/5/2002,180,71,60.0,League One,1793.0,Reading FC,RCM,4.0,,8/15/2023,2026.0,103,Cameroon,,,Right,4,2,1,Normal (170-185),3100000.0,,Incisive Pass,65.0,55.0,64.0,70.0,57.0,57.0,56,56,55,69,48,71,58,44,68,68,65,65,73,57,78,56,59,64,54,54,53,55,62,68,46,64,56,59,56,8,9,14,7,14,,60+2,60+2,60+2,64+0,64+0,64+0,64+0,64+0,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,61+2,61+2,61+2,61+2,61+2,60+2,57+2,57+2,57+2,60+2,15+2
220821,C. Starfelt,Carl Anders Theodor Starfelt,CB,78,78,11500000,30000,30,6/1/1995,187,80,53.0,La Liga,450.0,RC Celta,CB,2.0,,8/10/2023,2027.0,46,Sweden,SUB,15.0,Right,3,2,1,Normal (185+),24200000.0,,"Block, Intercept, Aerial Fortress",74.0,31.0,56.0,68.0,78.0,78.0,27,25,77,76,26,68,33,24,66,69,68,78,67,77,65,52,84,74,80,23,78,77,32,56,39,67,77,79,77,8,15,13,7,8,,55+2,55+2,55+2,56+0,57+0,57+0,57+0,56+0,60+2,60+2,60+2,60+2,65+2,65+2,65+2,60+2,69+2,74+2,74+2,74+2,69+2,71+2,78+0,78+0,78+0,71+2,17+2
221856,Luo Senwen,Luo Senwen罗森文,"CM, CDM",59,59,180000,2000,32,1/16/1993,188,80,2012.0,Super League,131173.0,Qingdao Hainiu FC,SUB,31.0,,1/13/2025,2026.0,155,China PR,,,Right,3,3,1,Normal (185+),279000.0,,Tiki Taka,65.0,60.0,58.0,59.0,56.0,69.0,53,59,59,61,54,59,56,49,60,57,66,65,63,58,65,68,74,65,77,60,54,57,60,60,48,56,55,56,50,11,8,15,12,11,,61+-2,61+-2,61+-2,59+0,60+-1,60+-1,60+-1,59+0,60+-1,60+-1,60+-1,60+-1,59+0,59+0,59+0,60+-1,58+1,59+0,59+0,59+0,58+1,57+2,59+0,59+0,59+0,57+2,16+2
247968,V. Crețu,Valentin Iulian Creţu,"RB, RM",68,68,275000,3000,36,1/2/1989,176,71,330.0,Liga I,100761.0,FCSB,SUB,2.0,,8/4/2019,2026.0,39,Romania,,,Right,2,2,1,Normal (170-185),385000.0,,"Slide Tackle, Long Throw",79.0,40.0,56.0,61.0,64.0,76.0,57,34,49,60,20,56,61,42,53,61,77,80,75,64,73,58,71,79,73,35,81,63,57,50,37,63,65,69,67,13,13,15,7,10,,55+2,55+2,55+2,58+0,56+0,56+0,56+0,58+0,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,17+2
