transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,units_sold,gross_revenue_usd,discount_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-114067,2025,11,4,Russia,RUS,Europe,Xbox Series X|S,Legacy Edition,Digital,1965,Lost,46.9,567,1398,50803,4527,36238,14565,36238,16,46.5,1,Black Friday,1,4.6,17,4.46,RUB,90.9603,98,288.34,165.71,18125.5,Growth,37.6,62.4,Autumn,Black Friday,Action-Adventure,Gen9
GTA5-107133,2019,11,4,Tunisia,TUN,Africa,PC,Standard Edition,Digital,357,Lost,53.2,149,208,9759,574,7140,2619,7140,15.8,47.5,1,Black Friday,1,4.49,5,5.56,TND,3.1244,98,0.95,11.85,5020.39,Mature,42.5,57.5,Autumn,Black Friday,Action-Adventure,PC
GTA5-107966,2020,7,3,Ecuador,ECU,South America,PS3,Standard Edition,Digital,108,1191.24,44.8,40,68,3391,277,2243,1148,2243,15.2,33.5,0,Steam Summer Sale,1,4.58,3,4.27,USD,1.0013,98,1.22,17.37,7313.33,Mature,47.2,52.8,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-113650,2025,7,3,Switzerland,CHE,Europe,PC,Criminal Enterprise Starter Pack,Digital,1368,Lost,47.6,329,1039,61628,3364,44444,17184,44444,18,44.4,0,Steam Summer Sale,1,4.64,27,3.45,CHF,0.8679,98,54.12,9.29,91030.06,Legacy,52.3,47.7,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-101204,2014,9,3,Oman,OMN,Asia,PS3,Standard Edition,Physical,305,Lost,54.7,156,149,8591,586,5959,2632,5959,15.3,43.5,0,Xbox Sale,1,4.45,8,5.32,OMR,0.3888,94,1.87,4.07,20512.21,Growth,38.4,61.6,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-111945,2024,1,1,Belgium,BEL,Europe,PS5,Legacy Edition,Digital,1309,Lost,47.9,361,948,39416,2997,23367,16049,23367,17.9,50.7,1,New Year Sale,1,4.56,36,4.42,EUR,0.8943,98,37.97,12.41,50324.56,Growth,42.7,57.3,Winter,New Year Sale,Action-Adventure,Gen9
GTA5-107108,2019,11,4,Ecuador,ECU,South America,Xbox 360,Standard Edition,Digital,156,Lost,39.5,63,93,4336,355,2866,1470,2866,11.9,49.1,1,Black Friday,1,4.28,3,3.19,USD,1.0028,98,1.2,17.24,7258,Mature,40.6,59.4,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-108291,2020,11,4,Lebanon,LBN,Asia,PC,Standard Edition,Digital,353,Lost,60.1,158,195,11519,652,8000,3519,8000,16.6,50.5,1,Black Friday,1,4.51,6,4.25,LBP,89260.9766,98,1.06,6.43,10294.56,Legacy,45.5,54.5,Autumn,Black Friday,Action-Adventure,PC
GTA5-101686,2015,2,1,Turkey,TUR,Europe,PS3,Standard Edition,Physical,394,Lost,17.4,228,166,26739,2089,16876,9863,16876,14.9,48.1,0,None,0,4.72,3,0.59,TRY,27.2046,98,56.07,77.75,11267.14,Growth,42.6,57.4,Winter,None,Action-Adventure,Gen7
GTA5-109862,2022,3,1,Cambodia,KHM,Asia,PS4,Standard Edition,Digital,114,Lost,78.7,38,76,4192,188,2609,1134,3078,11.9,42.5,0,PlayStation Sale,1,4.61,3,4.09,KHR,4092.9938,98,0.2,16.58,1900.84,Legacy,50.7,49.3,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-103195,2016,6,2,Ghana,GHA,Africa,PS3,Standard Edition,Physical,120,Lost,39.9,60,60,7668,414,5397,2271,5397,17.5,40.6,0,Steam Summer Sale,1,4.58,3,3.68,GHS,11.7446,98,1.18,26.99,2270.41,Mature,51.8,48.2,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-106592,2019,5,2,Slovenia,SVN,Europe,Xbox 360,Standard Edition,Digital,329,Lost,44.5,137,192,9890,633,6631,3259,6631,13.6,31.8,0,Epic Mega Sale,1,4.69,4,3.57,EUR,0.89,98,1.66,2.25,25652.72,Mature,48.2,51.8,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-101880,2015,4,2,Fiji,FJI,Oceania,PC,Criminal Enterprise Starter Pack,Digital,85,Lost,16.9,51,34,4323,374,3190,1133,3190,12.1,41.9,0,None,0,4.45,3,4.99,FJD,2.2379,98,0.03,0.92,5111.93,Growth,46.1,53.9,Spring,None,Action-Adventure,PC
GTA5-103781,2016,12,4,Malaysia,MYS,Asia,Xbox 360,Criminal Enterprise Starter Pack,Physical,926,Lost,42.4,503,423,19707,918,11080,6516,13074,14.5,52.2,1,Christmas,1,4.63,10,4.11,MYR,4.6654,98,24.64,31.31,12294.4,Mature,52.6,47.4,Winter,Christmas,Action-Adventure,Gen7
GTA5-113363,2025,4,2,Norway,NOR,Europe,PS5,Premium Edition,Digital,541,Lost,10,148,393,37807,2115,25736,12071,25736,16.9,44.4,0,None,0,4.8,15,4.23,NOK,10.4566,98,35.67,5.83,106233.34,Growth,43.4,56.6,Spring,None,Action-Adventure,Gen9
GTA5-108230,2020,10,4,Nepal,NPL,Asia,PS4,Premium Edition,Digital,88,Lost,11.6,36,52,4544,361,3243,1301,3243,11.2,41.8,0,None,0,4.61,3,1.37,NPR,134.8191,98,0.39,30.48,1317.78,Legacy,42.8,57.2,Autumn,None,Action-Adventure,Gen8
GTA5-102025,2015,6,2,Spain,ESP,Europe,Xbox One,Standard Edition,Physical,1486,Lost,37,919,567,48347,3752,30527,17820,30527,14,60.1,0,Steam Summer Sale,1,4.39,32,1.77,EUR,0.9096,98,159.01,48.26,31201.32,Growth,50,50,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-110190,2022,7,3,Sweden,SWE,Europe,Xbox Series X|S,Standard Edition,Digital,781,Lost,42.1,268,513,37014,2233,24908,12106,24908,17.1,54.6,0,Steam Summer Sale,1,4.22,21,5.1,SEK,10.3906,98,50.11,10.65,66833.24,Launch,55.7,44.3,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-110396,2022,9,3,Morocco,MAR,Africa,PC,Standard Edition,Digital,542,Lost,45.8,208,334,19205,1376,11461,7744,11461,16.5,42.8,0,Xbox Sale,1,4.33,4,4.06,MAD,10.3249,98,4.8,36.68,4540.62,Legacy,46.4,53.6,Autumn,Xbox Sale,Action-Adventure,PC
GTA5-100524,2014,2,1,Luxembourg,LUX,Europe,Xbox 360,Standard Edition,Physical,234,Lost,10.4,140,94,12061,832,8429,3632,8429,15.2,54.9,0,None,0,4.43,3,1.49,EUR,0.8988,98,1.39,0.56,110548.97,Launch,46.2,53.8,Winter,None,Action-Adventure,Gen7
GTA5-103672,2016,11,4,Morocco,MAR,Africa,PS3,Standard Edition,Physical,335,5835.7,41.9,180,155,9369,766,5216,4153,5216,10.6,36.1,1,Black Friday,1,4.65,3,1.35,MAD,10.0326,98,3.63,34.41,3661.14,Mature,50.2,49.8,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-105378,2018,5,2,Ecuador,ECU,South America,PS4,Standard Edition,Digital,130,Lost,60.3,69,61,4065,241,2551,1514,2551,9.9,28.6,0,Epic Mega Sale,1,4.45,3,4.35,USD,1.015,98,1.13,16.96,6955.04,Mature,53.6,46.4,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-107611,2020,4,2,Turkey,TUR,Europe,Xbox One,Legacy Edition,Digital,530,Lost,7.6,213,317,29177,2067,20535,8642,20535,16.9,27.1,0,None,0,4.63,6,3.42,TRY,27.2511,98,68.57,82.27,13022.92,Mature,44.7,55.3,Spring,None,Action-Adventure,Gen8
GTA5-105597,2018,7,3,Serbia,SRB,Europe,PC,Standard Edition,Digital,480,Lost,52,219,261,19522,1181,11238,6193,13260,15.6,40.1,0,Steam Summer Sale,1,4.48,11,2.49,RSD,104.5449,98,1.52,7.65,6890.8,Mature,39.4,60.6,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-103831,2016,12,4,United States,USA,North America,Xbox One,Standard Edition,Physical,6589,Lost,47.9,3287,3302,163173,8655,106864,38827,126099,18.9,38.3,1,Christmas,1,4.74,88,2.98,USD,1.0141,98,5902.73,329.83,55925.83,Mature,41.3,58.7,Winter,Christmas,Action-Adventure,Gen8
GTA5-104339,2017,6,2,Australia,AUS,Oceania,PC,Standard Edition,Digital,2216,Lost,43.7,976,1240,100141,6988,66566,22846,78547,16.5,49.1,0,Steam Summer Sale,1,4.48,31,2.16,AUD,1.538,98,240.77,24.14,69264.48,Mature,50,50,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-104649,2017,9,3,Myanmar,MMR,Asia,PS4,Standard Edition,Digital,87,Lost,46.1,46,41,5266,355,3318,1948,3318,14.9,40.1,0,Xbox Sale,1,4.53,3,5.25,MMK,2125.211,98,0.87,55.78,1619.49,Mature,48.1,51.9,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-106314,2019,2,1,Cyprus,CYP,Europe,Xbox One,Standard Edition,Digital,94,Lost,7,44,50,8016,404,4557,3459,4557,16.6,39.9,0,None,0,4.4,3,4.03,EUR,0.9042,98,0.43,0.92,29417.26,Mature,47,53,Winter,None,Action-Adventure,Gen8
GTA5-100497,2014,2,1,United Kingdom,GBR,Europe,PS3,Standard Edition,Physical,1547,39433.03,15,860,687,97423,7157,72548,24875,72548,18.1,45.2,0,None,0,4.73,20,4.91,GBP,0.7849,97.8,483.87,64.76,42452.68,Launch,43.2,56.8,Winter,None,Action-Adventure,Gen7
GTA5-101807,2015,3,1,Ukraine,UKR,Europe,Xbox 360,Premium Edition,Physical,277,Lost,43,175,102,9499,652,6766,2733,6766,15.1,62,0,PlayStation Sale,1,4.38,4,1.61,UAH,38.7422,98,6.22,46.08,4218.24,Growth,48.4,51.6,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-102841,2016,2,1,Czech Republic,CZE,Europe,PS3,Premium Edition,Physical,280,7238,13.8,166,114,16083,1432,11255,4828,11255,19.1,50.8,0,None,0,4.7,5,1.99,CZK,22.57,98,11.22,10.86,21518.92,Mature,44.5,55.5,Winter,None,Action-Adventure,Gen7
GTA5-111805,2023,11,4,United Kingdom,GBR,Europe,Xbox Series X|S,Standard Edition,Digital,2686,Lost,44.8,758,1928,64496,5643,37308,27188,37308,16,53.6,1,Black Friday,1,4.43,39,4.24,GBP,0.7671,98,612.45,72.05,48297.53,Growth,50,50,Autumn,Black Friday,Action-Adventure,Gen9
GTA5-110700,2022,12,4,Nepal,NPL,Asia,PS4,Standard Edition,Digital,201,Lost,38.9,77,124,7517,337,3977,2735,4692,14.9,56.6,1,Christmas,1,4.5,3,2.58,NPR,133.3299,98,0.45,31.21,1501.33,Legacy,54.6,45.4,Winter,Christmas,Action-Adventure,Gen8
GTA5-103373,2016,8,3,Spain,ESP,Europe,PS3,Premium Edition,Physical,871,16348.67,37.4,447,424,46396,3904,27427,18969,27427,14.9,50,0,Rockstar Sale,1,4.42,11,1.91,EUR,0.8954,98,162.87,48.88,31554.28,Mature,51.3,48.7,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-102196,2015,7,3,Taiwan,TWN,Asia,PC,Standard Edition,Digital,1519,16450.77,63.9,813,706,51366,3217,31047,20319,31047,16.5,50.1,0,Steam Summer Sale,1,4.45,39,3.42,TWD,31.3437,98,47.06,23.64,22217.04,Growth,43.7,56.3,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-109796,2022,3,1,Chile,CHL,South America,PC,Standard Edition,Digital,264,3698.64,29.9,98,166,17748,815,10561,5286,12461,11.8,43,0,PlayStation Sale,1,4.62,3,3.6,CLP,897.4961,98,8.83,18.79,18352.47,Legacy,46.2,53.8,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-112374,2024,5,2,Chile,CHL,South America,Xbox Series X|S,Standard Edition,Digital,347,Lost,43.6,114,233,13532,685,9138,4394,9138,16.2,39.6,0,Epic Mega Sale,1,4.59,6,5.13,CLP,905.3565,98,9.38,19.24,19046.96,Growth,43.2,56.8,Spring,Epic Mega Sale,Action-Adventure,Gen9
GTA5-112637,2024,8,3,Georgia,GEO,Asia,Xbox Series X|S,Premium Edition,Digital,234,2187.9,37.6,76,158,9658,805,6848,2810,6848,14.5,37.1,0,Rockstar Sale,1,4.72,3,3.24,GEL,2.7117,98,0.45,4.2,6705.36,Growth,41.9,58.1,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-100293,2013,12,4,Colombia,COL,South America,PS3,Standard Edition,Physical,713,12784.09,40.2,383,330,13117,881,9074,4043,9074,16.8,39.4,1,Christmas,1,4.55,9,4.33,COP,4076.3516,73,11.35,47.47,8303.13,Launch,50,50,Winter,Christmas,Action-Adventure,Gen7
GTA5-101030,2014,7,3,Ireland,IRL,Europe,Xbox 360,Standard Edition,Physical,529,Lost,43.5,274,255,18197,1479,10033,8164,10033,11.9,24,0,Steam Summer Sale,1,4.59,15,6.19,EUR,0.8954,96.4,10.87,4.68,48366.73,Growth,55.9,44.1,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-101349,2014,11,4,United Kingdom,GBR,Europe,PS4,Standard Edition,Physical,4414,63738.16,63.9,2234,2180,117726,6933,70197,47529,70197,15.4,48.2,1,Black Friday,1,4.58,95,3.8,GBP,0.7788,98,502.47,65.3,43720.5,Growth,39.7,60.3,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-107030,2019,10,4,Denmark,DNK,Europe,Xbox 360,Premium Edition,Digital,249,Lost,15.4,119,130,21074,1168,11596,9478,11596,12.9,34.7,0,None,0,4.72,6,3.74,DKK,6.9096,98,20.51,6.03,62523.68,Mature,48,52,Autumn,None,Action-Adventure,Gen7
GTA5-105298,2018,4,2,Sweden,SWE,Europe,Xbox One,Premium Edition,Digital,435,17395.65,0,227,208,24479,1813,16335,8144,16335,15.2,58.4,0,None,0,4.57,8,2.63,SEK,10.3893,98,45.58,10.17,63656.9,Mature,38.3,61.7,Spring,None,Action-Adventure,Gen8
GTA5-104811,2017,11,4,Poland,POL,Europe,PS4,Standard Edition,Digital,1349,Lost,51.4,686,663,41727,2528,27885,13842,27885,18,63.4,1,Black Friday,1,4.71,20,5.6,PLN,3.9677,98,50.41,40.06,16383.63,Mature,45.7,54.3,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-102084,2015,6,2,Ghana,GHA,Africa,PS4,Legacy Edition,Physical,317,Lost,50.2,191,126,13529,1006,9539,3990,9539,16.1,46.7,0,Steam Summer Sale,1,4.77,7,4.3,GHS,11.9123,98,1.1,26.7,2147.99,Growth,41.7,58.3,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-110325,2022,8,3,Armenia,ARM,Asia,Xbox One,Legacy Edition,Digital,171,Lost,45.1,55,116,7900,654,4949,2951,4949,15.4,43.6,0,Rockstar Sale,1,4.56,3,3.38,AMD,405.486,98,0.23,3.22,5553.55,Legacy,48.7,51.3,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-109008,2021,6,2,Kenya,KEN,Africa,PC,Premium Edition,Digital,307,Lost,34.2,109,198,17526,1572,12049,5477,12049,18.2,54.6,0,Steam Summer Sale,1,4.68,4,0.69,KES,128.9824,98,2.78,48.24,2248.77,Legacy,50.3,49.7,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-111772,2023,11,4,Greece,GRC,Europe,Xbox Series X|S,Standard Edition,Digital,629,5598.1,40.6,223,406,19091,1700,12806,6285,12806,16.6,41.4,1,Black Friday,1,4.39,18,1.4,EUR,0.8989,98,10.71,12.38,24568.83,Growth,43.6,56.4,Autumn,Black Friday,Action-Adventure,Gen9
GTA5-101945,2015,5,2,Nigeria,NGA,Africa,PS3,Standard Edition,Physical,543,Lost,47.8,344,199,16062,831,11693,4369,11693,19.2,47.9,0,Epic Mega Sale,1,4.51,13,4.92,NGN,901.6584,98,26.22,178.5,3278.47,Growth,46.7,53.3,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-104057,2017,3,1,Morocco,MAR,Africa,PC,Standard Edition,Digital,397,7213.49,39.4,216,181,23340,1922,14497,8843,14497,15.6,42.2,0,PlayStation Sale,1,4.56,7,5.05,MAD,10.3385,98,3.73,34.54,3747.22,Mature,44.6,55.4,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-104529,2017,8,3,Norway,NOR,Europe,PC,Standard Edition,Digital,1217,Lost,63.9,549,668,35650,2113,20566,15084,20566,16.3,41.4,0,Rockstar Sale,1,4.61,13,3.53,NOK,10.3149,98,31.8,5.36,103014.97,Mature,37.2,62.8,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-105448,2018,5,2,Oman,OMN,Asia,PS4,Standard Edition,Digital,233,6260.71,32.8,114,119,12389,722,7577,4812,7577,13.6,54.1,0,Epic Mega Sale,1,4.57,6,3.44,OMR,0.3931,98,1.99,4.24,20984.81,Mature,44.7,55.3,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-112987,2024,12,4,Cambodia,KHM,Asia,PS4,Standard Edition,Digital,210,Lost,27.1,64,146,3618,233,2455,1163,2455,16.2,40.6,1,Christmas,1,4.67,3,4.53,KHR,4097.1719,98,0.24,17.09,2208.21,Legacy,35.9,64.1,Winter,Christmas,Action-Adventure,Gen8
GTA5-111911,2024,1,1,Argentina,ARG,South America,PC,Legacy Edition,Digital,1244,Lost,38.7,353,891,34677,2815,23284,11393,23284,16.4,41.7,1,New Year Sale,1,4.43,13,2.59,ARS,353.8181,98,29.75,47.37,16355.61,Legacy,47.7,52.3,Winter,New Year Sale,Action-Adventure,PC
GTA5-105651,2018,7,3,China,CHN,Asia,PC,Premium Edition,Digital,2499,Lost,43.1,1141,1358,142031,8661,85205,41609,100541,19.3,51.9,0,Steam Summer Sale,1,4.42,61,2.58,CNY,7.0832,98,3238.39,1471.96,10577.19,Mature,50.2,49.8,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-113559,2025,6,2,Oman,OMN,Asia,PC,Premium Edition,Digital,429,3779.49,41.2,106,323,17303,1554,12876,4427,12876,19.5,52,0,Steam Summer Sale,1,4.29,3,3.45,OMR,0.39,98,2.29,4.58,22359.49,Legacy,57.2,42.8,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107867,2020,6,2,Uruguay,URY,South America,PC,Standard Edition,Digital,123,Lost,46.2,57,66,6146,312,3561,2585,3561,12.9,43.6,0,Steam Summer Sale,1,4.49,3,2.69,UYU,39.4074,98,0.66,3.69,18635.81,Mature,46.5,53.5,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107656,2020,4,2,Ghana,GHA,Africa,PS3,Standard Edition,Digital,93,Lost,9.2,39,54,9001,709,5396,3605,5396,14.5,49.3,0,None,0,4.55,3,4.35,GHS,12.0324,98,1.43,28.15,2641.26,Mature,44.1,55.9,Spring,None,Action-Adventure,Gen7
GTA5-100760,2014,4,2,Iraq,IRQ,Asia,Xbox 360,Criminal Enterprise Starter Pack,Physical,157,Lost,24.5,103,54,7535,498,5563,1972,5563,13.3,25.6,0,None,0,4.51,3,1.82,IQD,1322.5321,65,4.25,34.47,6415.81,Growth,48.7,51.3,Spring,None,Action-Adventure,Gen7
GTA5-107722,2020,5,2,Philippines,PHL,Asia,Xbox One,Premium Edition,Digital,961,Lost,58,362,599,20480,1377,11425,9055,11425,15.7,43.6,0,Epic Mega Sale,1,4.35,23,4.04,PHP,56.8285,98,23.92,106.19,3910.49,Mature,47,53,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-102602,2015,12,4,Germany,DEU,Europe,Xbox One,Standard Edition,Physical,4449,Lost,30.9,2286,2163,80842,4489,42065,30116,49636,17.9,50.4,1,Christmas,1,4.85,56,6.05,EUR,0.8996,98,766.82,83.63,47756.25,Mature,41.2,58.8,Winter,Christmas,Action-Adventure,Gen8
GTA5-101220,2014,9,3,Estonia,EST,Europe,Xbox 360,Standard Edition,Physical,279,Lost,47,178,101,10630,734,6398,4232,6398,13.5,41.6,0,Xbox Sale,1,4.56,4,2.89,EUR,0.8983,98,0.67,1.32,19720.35,Growth,38.4,61.6,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-106117,2018,12,4,Tunisia,TUN,Africa,PS4,Premium Edition,Digital,331,4193.77,36.6,134,197,8200,716,5897,2303,5897,14.4,49.6,1,Christmas,1,4.36,3,1.74,TND,3.103,98,0.95,11.74,5051.65,Mature,43.4,56.6,Winter,Christmas,Action-Adventure,Gen8
GTA5-108078,2020,9,3,Italy,ITA,Europe,PC,Standard Edition,Digital,1827,25669.35,29.7,825,1002,77846,4350,52449,25397,52449,15.5,43.2,0,Xbox Sale,1,4.85,32,3.8,EUR,0.9012,98,285.39,65.25,39052.26,Mature,45.9,54.1,Autumn,Xbox Sale,Action-Adventure,PC
GTA5-107951,2020,7,3,Indonesia,IDN,Asia,PS4,Standard Edition,Digital,755,Lost,43.1,304,451,48804,3215,32835,15969,32835,15,30.8,0,Steam Summer Sale,1,4.61,16,2.64,IDR,15516.3612,98,97.19,271.38,5087.11,Mature,51.1,48.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-105684,2018,8,3,Switzerland,CHE,Europe,Xbox One,Legacy Edition,Digital,947,Lost,63.4,404,543,39339,3323,28483,10856,28483,16.8,36.6,0,Rockstar Sale,1,4.64,28,2.8,CHF,0.8868,98,49.25,8.61,89377.5,Mature,53.9,46.1,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-103331,2016,7,3,Pakistan,PAK,Asia,PC,Premium Edition,Digital,356,6222.88,41.7,198,158,18002,1438,11101,6901,11101,14.6,41.4,0,Steam Summer Sale,1,4.64,6,4.25,PKR,276.8306,98,9.72,189.1,1605.8,Mature,51.8,48.2,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-114078,2025,11,4,Nepal,NPL,Asia,PS4,Standard Edition,Digital,259,Lost,38.4,74,185,4745,340,3156,1589,3156,12.6,38.3,1,Black Friday,1,4.63,4,1.24,NPR,133.8741,98,0.54,32.22,1733.41,Legacy,51.8,48.2,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-114732,2026,6,2,Cyprus,CYP,Europe,PC,Standard Edition,Digital,481,4203.94,41.7,104,377,13301,1088,9332,3969,9332,13.1,49.5,0,Steam Summer Sale,1,4.84,13,4.77,EUR,0.8988,98,0.5,1,31407.13,Legacy,43.5,56.5,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107125,2019,11,4,Myanmar,MMR,Asia,Xbox One,Legacy Edition,Digital,151,1725.93,42.8,62,89,3970,225,2961,1009,2961,14.4,42.3,1,Black Friday,1,4.47,3,3.46,MMK,2076.5565,98,0.98,57.11,1796.47,Mature,43.4,56.6,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-103630,2016,10,4,Ghana,GHA,Africa,PS3,Standard Edition,Physical,95,2849.05,0,43,52,8641,560,5304,2412,6258,14.5,62.2,0,None,1,4.54,3,5.93,GHS,11.9647,98,1.17,27.09,2250.65,Mature,46.9,53.1,Autumn,Bikers DLC,Action-Adventure,Gen7
GTA5-104639,2017,9,3,Romania,ROU,Europe,Xbox One,Legacy Edition,Digital,327,Lost,47.2,160,167,17059,1009,10469,6590,10469,16.5,57.7,0,Xbox Sale,1,4.57,8,5.58,RON,4.5656,98,9.94,20.52,11648.19,Mature,44.7,55.3,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-113353,2025,4,2,Uruguay,URY,South America,PS4,Standard Edition,Digital,77,Lost,0,19,58,6766,441,4306,2460,4306,12.1,38.2,0,None,0,4.54,3,2.87,UYU,39.6471,98,0.77,3.89,20504.42,Legacy,45.1,54.9,Spring,None,Action-Adventure,Gen8
GTA5-108970,2021,6,2,Lithuania,LTU,Europe,Xbox One,Standard Edition,Digital,352,Lost,35.8,143,209,14138,1137,10044,4094,10044,16.7,60.7,0,Steam Summer Sale,1,4.48,10,3.44,EUR,0.9173,98,1.57,3.18,19304.91,Legacy,43.9,56.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111051,2023,4,2,United Kingdom,GBR,Europe,PC,Premium Edition,Digital,2259,Lost,17,692,1567,123246,8671,71097,52149,71097,14.9,40,0,None,0,4.66,25,4.62,GBP,0.7908,98,606.51,71.59,48136.55,Legacy,44,56,Spring,None,Action-Adventure,PC
GTA5-113612,2025,6,2,Croatia,HRV,Europe,PC,Standard Edition,Digital,675,4475.25,55.8,170,505,18747,1069,10794,7953,10794,14.1,46.4,0,Steam Summer Sale,1,4.65,13,3.4,EUR,0.9103,98,2.19,4.81,17801.58,Legacy,48.8,51.2,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-102174,2015,7,3,Ukraine,UKR,Europe,PC,Premium Edition,Digital,558,Lost,46.2,296,262,20376,1118,12129,8247,12129,15.2,43.1,0,Steam Summer Sale,1,4.54,8,3.53,UAH,38.1467,98,6.48,46.25,4375.59,Growth,47.7,52.3,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-106878,2019,8,3,Nigeria,NGA,Africa,Xbox One,Standard Edition,Digital,580,Lost,46.1,284,296,17046,1261,10089,6957,10089,14.7,42.5,0,Rockstar Sale,1,4.56,8,4.3,NGN,896.1123,98,31.78,186.99,3793.92,Mature,41.6,58.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-105060,2018,1,1,Serbia,SRB,Europe,Xbox 360,Standard Edition,Physical,317,Lost,28.5,138,179,8117,601,4978,3139,4978,12.5,39.8,1,New Year Sale,1,4.55,7,4.45,RSD,104.9932,98,1.45,7.6,6641.59,Mature,51.7,48.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-112105,2024,3,1,United Kingdom,GBR,Europe,PS5,Premium Edition,Digital,2046,18679.98,39.1,569,1477,106219,8883,70719,35500,70719,19.5,62.1,0,PlayStation Sale,1,4.68,45,1.96,GBP,0.7741,98,611.58,72.32,48049.06,Growth,48.7,51.3,Spring,PlayStation Sale,Action-Adventure,Gen9
GTA5-107322,2020,1,1,Qatar,QAT,Asia,PS4,Premium Edition,Digital,975,10890.75,44.1,374,601,20477,1320,14165,6312,14165,12.5,24.9,1,New Year Sale,1,4.53,11,5.86,QAR,3.6454,98,8.72,2.38,95431.33,Mature,46.9,53.1,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-110153,2022,6,2,Ukraine,UKR,Europe,PC,Criminal Enterprise Starter Pack,Digital,527,6803.57,35.4,204,323,21080,1783,11780,9300,11780,14.8,52,0,Steam Summer Sale,1,4.44,12,2.13,UAH,37.375,98,8.4,49.88,5264.59,Legacy,44.8,55.2,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107369,2020,1,1,Sri Lanka,LKA,Asia,PS3,Standard Edition,Digital,268,Lost,37,125,143,6508,376,3729,2779,3729,13.5,39.2,1,New Year Sale,1,4.64,5,0.56,LKR,317.1096,98,1.48,22.67,4076.66,Mature,42.7,57.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-111218,2023,5,2,Canada,CAN,North America,Xbox Series X|S,Legacy Edition,Digital,1110,Lost,40,348,762,34794,2566,20720,14074,20720,14.2,26,0,Epic Mega Sale,1,4.59,22,1.54,CAD,1.3266,98,226.98,39.19,60331.75,Growth,50.8,49.2,Spring,Epic Mega Sale,Action-Adventure,Gen9
