ID,Age,Sex,EducationLevel,Country,Background,EmotionalStabilityScore,SocialEnergyScore,OpennessScore,CooperationScore,SelfDisciplineScore,ImpulseControlScore,NoveltySeekingScore,Marijuana,LSD,Mushroom,Psychotropic,Ex
1059,0.49788,0.48246,-1.7379,0.96082,-1.10702,-0.34799,-0.57545,-2.09015,-0.76096,-1.92173,-0.21712,-0.52593,2,0,0,0,0
1060,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-1.1943,-0.94779,-0.97631,-0.91699,-1.0145,2.90161,1.92173,1,0,0,0,0
1061,-0.07854,0.48246,0.45468,-0.57009,-1.10702,-2.21844,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,2,0,0,0,0
1062,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.24649,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,0,0,0,0,0
1063,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,-0.05188,-1.92173,-0.31776,-0.45321,-2.72827,1.29221,1.2247,2,1,0,1,0
1064,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.91093,-2.03972,0.88309,-0.01729,-1.13788,-0.21712,0.40148,2,0,1,0,1
1065,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,2,0,1,1,1
1066,-0.07854,-0.48246,-0.61113,-0.28519,-1.10702,1.49158,0.80523,1.06238,-0.45321,-1.78169,1.29221,0.7654,2,0,0,2,1
1067,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,0,0,0,0,0
1068,-0.95197,0.48246,-0.61113,-0.57009,0.1144,1.60383,0.16767,-0.01928,-0.15487,-1.0145,1.29221,0.7654,1,1,1,0,1
1069,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.00332,-0.84732,0.59042,-0.27607,-0.71126,-1.54858,0,0,0,0,0
1070,1.09449,-0.48246,-0.61113,0.24923,-1.10702,0.22393,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,2,0,2,1,0
1071,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.92104,1.74091,-0.01928,0.13136,2.04506,-1.37983,-0.84637,0,0,0,0,0
1072,1.82213,-0.48246,-0.05921,-0.28519,-0.31685,-2.05048,0.32197,0.58331,0.13136,-0.00665,-0.21712,-0.21575,1,0,0,0,0
1073,-0.07854,-0.48246,1.16365,-0.57009,0.1144,-0.46725,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,1,0,0,0,0
1074,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.98437,-3.27393,-0.45174,-1.47955,-1.78169,1.86203,0.7654,2,1,1,2,2
1075,-0.07854,-0.48246,-0.61113,-0.57009,0.1144,-0.92104,-1.50796,0.29338,-3.00537,-1.5184,1.29221,1.92173,1,1,1,1,0
1076,0.49788,0.48246,-0.05921,-0.57009,0.1144,-1.86962,-0.30033,0.7233,0.94156,1.13407,-1.37983,0.07987,1,0,0,0,0
1077,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.13606,-0.15487,-0.84732,1.11406,0.41594,-1.37983,-0.84637,2,0,1,1,0
1078,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,0.82562,0.00332,-0.31776,0.76096,-0.78155,-1.37983,1.92173,2,1,1,1,1
1079,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.34799,1.45421,0.14143,0.94156,1.63088,-1.37983,-2.07848,0,0,0,0,0
1080,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.82196,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,2,1,1,1,2
1081,-0.95197,0.48246,-0.61113,0.21128,-1.10702,2.127,-0.43999,-0.17779,0.76096,-2.18109,1.29221,0.40148,2,0,0,0,2
1082,1.09449,0.48246,0.45468,0.96082,-0.31685,0.04257,-2.32338,-1.27553,1.61108,0.12331,-0.71126,-1.54858,0,0,0,0,0
1083,-0.95197,0.48246,0.45468,0.96082,0.1144,1.37297,-0.69509,0.88309,-1.772,-0.40581,0.19268,0.40148,1,0,0,0,1
1084,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.05188,1.58487,0.29338,1.11406,1.30612,-0.21712,-0.21575,0,0,0,0,0
1085,-0.95197,-0.48246,-0.05921,0.24923,0.1144,1.13281,0.16767,-0.31776,-0.91699,0.41594,0.88113,0.40148,1,1,0,1,1
1086,-0.07854,-0.48246,0.45468,-0.57009,0.1144,1.02119,-0.43999,0.29338,-1.92595,-0.89891,0.52975,0.7654,1,1,2,0,1
1087,-0.07854,-0.48246,1.16365,-0.57009,-1.10702,1.37297,1.11406,-0.17779,0.13136,0.41594,-0.21712,0.07987,2,2,1,1,1
1088,0.49788,0.48246,-0.05921,0.24923,-0.31685,0.22393,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,0,0,0,0,0
1089,1.09449,0.48246,1.16365,-0.28519,-0.31685,-1.1943,0.00332,1.65653,0.59042,0.93949,-1.37983,-0.52593,0,0,0,0,0
1090,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.62967,0.32197,-0.45174,1.45039,0.93949,-1.37983,-0.52593,0,0,0,0,0
1091,0.49788,0.48246,0.45468,0.96082,-0.31685,0.31287,-0.69509,-0.84732,1.45039,1.13407,-0.21712,0.40148,0,0,0,0,0
1092,-0.95197,-0.48246,-0.05921,0.24923,-1.10702,2.46262,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,2,1,1,1,2
1093,-0.07854,0.48246,0.45468,0.96082,0.1144,0.41667,-1.09207,0.44585,2.75696,-0.65253,-0.71126,0.40148,1,1,0,1,0
1094,-0.07854,0.48246,0.45468,0.96082,0.1144,0.52135,1.58487,1.24033,1.2861,0.58489,1.29221,0.40148,1,0,0,0,0
1095,0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.1943,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,0,0,0,0,0
1096,-0.07854,-0.48246,1.98437,-0.57009,-1.10702,1.37297,1.58487,2.90161,1.2861,1.81175,0.52975,1.92173,2,1,0,0,1
1097,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.34799,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.54858,0,0,0,0,0
1098,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.02119,-0.94779,1.43533,-0.15487,-1.25773,0.88113,0.40148,2,1,1,2,1
1099,0.49788,-0.48246,-0.61113,-0.28519,-1.10702,-1.43907,0.00332,0.7233,0.28783,0.12331,-0.21712,0.7654,2,1,1,1,0
1100,1.09449,-0.48246,-0.05921,-0.28519,-0.31685,-0.14882,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,0,0,0,0,0
1101,-0.95197,-0.48246,-1.22751,0.24923,-1.10702,1.23461,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,2,0,1,0,1
1102,1.82213,0.48246,-1.22751,0.24923,-0.31685,-1.69163,-1.6334,-3.27393,-0.76096,0.58489,0.19268,-1.54858,0,0,0,0,0
1103,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.57545,-1.68062,0.43852,-0.52745,-0.71126,-1.18084,0,0,0,0,0
1104,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,-0.15487,-0.84732,0.28783,0.58489,0.52975,-0.52593,0,0,0,0,0
1105,1.82213,0.48246,1.16365,0.96082,-0.31685,-0.92104,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,0,0,0,0,0
1106,-0.07854,0.48246,1.16365,0.96082,0.1144,1.60383,0.32197,-0.17779,-0.01729,0.41594,-0.71126,-0.84637,1,0,0,0,1
1107,0.49788,-0.48246,0.45468,-0.57009,0.1144,-2.52197,-0.57545,0.88309,0.76096,-1.78169,1.86203,1.92173,1,0,1,1,0
1108,-0.07854,-0.48246,1.98437,-0.57009,-1.10702,0.73545,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,2,1,1,1,1
1109,1.09449,-0.48246,0.45468,-0.09765,-0.31685,0.82562,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,1,1,0,0,1
1110,0.49788,0.48246,-0.05921,0.24923,-0.31685,-0.46725,0.00332,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,0,0,0,0,0
1111,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.96248,2.15324,-0.91699,-0.00665,1.86203,1.2247,0,0,0,0,0
1112,0.49788,-0.48246,-2.43591,0.96082,-1.10702,0.41667,0.00332,-0.58331,-0.60633,0.58489,-0.21712,0.40148,2,0,0,0,0
1113,0.49788,0.48246,-0.05921,0.96082,0.1144,1.23461,0.16767,2.15324,-1.34289,-1.38502,1.86203,1.92173,1,0,1,0,1
1114,1.09449,0.48246,1.16365,0.96082,-0.31685,0.41667,1.74091,0.58331,0.43852,2.04506,-0.21712,-0.52593,0,0,0,0,0
1115,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.60383,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,0,0,0,1,1
1116,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.14882,-1.37639,-0.45174,-0.15487,-0.89891,-0.21712,-0.52593,0,0,0,0,0
1117,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.67825,1.45421,-0.17779,2.46262,-0.52745,1.29221,0.40148,0,0,0,0,0
1118,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.23461,0.16767,2.15324,0.76096,-0.00665,0.19268,1.2247,2,2,1,1,1
1119,-0.95197,-0.48246,-1.7379,0.24923,0.1144,-0.79151,-1.92173,1.65653,-0.01729,-0.40581,-0.71126,-0.52593,1,0,0,0,0
1120,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.1943,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,0,0,0,0,0
1121,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,-1.09207,-0.84732,-0.91699,0.41594,0.19268,0.40148,0,0,0,0,0
1122,0.49788,0.48246,-0.05921,-0.57009,-1.10702,-0.05188,-0.80615,-0.84732,-0.15487,-1.13788,0.52975,-1.18084,2,0,0,0,0
1123,-0.07854,-0.48246,1.98437,-0.28519,-1.10702,2.46262,-0.15487,0.7233,-1.92595,0.25953,0.19268,1.2247,2,0,0,0,2
1124,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,1.60383,-0.80615,-0.71727,-0.45321,0.25953,0.88113,0.07987,2,1,1,0,1
1125,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.24649,1.93886,-0.97631,-0.01729,1.13407,-0.71126,-0.52593,0,0,0,0,0
1126,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.52135,-0.15487,0.88309,-0.45321,-1.25773,1.86203,0.7654,2,0,0,1,0
1127,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.34799,0.80523,-0.01928,2.46262,-0.27607,-0.21712,-0.21575,0,0,0,0,0
1128,-0.95197,0.48246,-1.22751,-0.57009,0.1144,1.37297,0.32197,1.88511,-0.91699,-1.78169,0.19268,0.7654,1,0,0,0,1
1129,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-1.1943,-0.15487,0.58331,-1.6209,-0.14277,1.29221,1.92173,1,0,0,2,0
1130,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,0,0,0,0,0
1131,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,0,0,0,0,0
1132,-0.95197,-0.48246,1.16365,0.96082,-1.10702,2.61139,1.11406,-0.01928,0.28783,0.41594,0.19268,1.2247,2,0,0,1,2
1133,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.32197,-0.17779,-0.91699,0.12331,-1.37983,-1.54858,0,0,0,0,0
1134,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.34799,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.7654,0,0,0,0,0
1135,1.09449,0.48246,-2.43591,0.96082,-0.31685,-1.05308,-0.30033,-1.27553,-0.60633,-0.27607,-0.21712,-0.52593,0,0,0,0,0
1136,1.82213,-0.48246,-2.43591,0.96082,-0.31685,-0.14882,0.00332,-1.68062,0.43852,0.58489,-0.71126,-0.52593,0,0,0,0,0
1137,1.09449,0.48246,-2.43591,-0.57009,-1.10702,-1.1943,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,2,0,0,0,0
1138,-0.95197,-0.48246,-0.61113,0.24923,-1.10702,0.13606,0.00332,2.44904,0.76096,-1.5184,0.88113,1.92173,2,0,0,0,0
1139,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.62967,0.16767,0.44585,-2.35413,-1.5184,0.88113,1.92173,2,0,0,0,1
1140,0.49788,0.48246,1.98437,0.96082,-0.31685,-1.05308,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,0,0,0,0,0
1141,0.49788,-0.48246,0.45468,-0.57009,-0.31685,0.41667,0.63779,0.88309,-2.90161,-0.78155,0.52975,1.92173,0,0,0,0,0
1142,-0.07854,0.48246,1.16365,-0.09765,-0.31685,-0.79151,-0.43999,1.43533,1.45039,0.25953,0.19268,0.40148,0,0,0,0,0
1143,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.79151,-1.6334,-0.58331,-1.21213,-0.40581,-0.21712,-2.07848,0,0,0,0,0
1144,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,1.37297,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,2,1,1,0,1
1145,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,0,0,0,0,0
1146,-0.95197,0.48246,-1.43719,0.96082,-0.31685,-1.32828,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.84637,0,0,0,0,0
1147,0.49788,0.48246,-0.61113,-0.57009,-1.10702,-1.05308,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,2,0,0,0,0
1148,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.31287,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,0,0,0,0,0
1149,-0.07854,0.48246,-0.61113,-0.57009,0.126,-0.92104,1.45421,2.15324,-0.91699,-0.52745,1.29221,1.2247,2,1,1,0,0
1150,-0.95197,0.48246,0.45468,-0.57009,0.1144,1.60383,-0.69509,-2.09015,-1.34289,-1.0145,0.19268,0.40148,1,0,0,0,1
1151,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.60383,-1.6334,0.44585,-1.07533,0.12331,-0.21712,-0.21575,1,0,0,2,1
1152,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.58016,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,0,0,0,0,0
1153,-0.07854,-0.48246,1.16365,0.96082,0.1144,0.41667,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,1,0,0,0,0
1154,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.92104,-0.94779,-1.68062,-1.47955,-1.38502,-2.55524,-1.54858,0,0,0,0,0
1155,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-0.05188,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,0,0,0,0,0
1156,1.09449,0.48246,-0.05921,0.96082,-0.31685,-2.75696,0.47617,-0.71727,0.76096,0.7583,-0.21712,-0.21575,0,0,0,0,0
1157,0.49788,-0.48246,1.16365,0.96082,-0.31685,-1.32828,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,0,0,0,0,0
1158,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.04257,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,0,0,0,0,0
1159,-0.07854,-0.48246,-0.05921,0.96082,-1.10702,1.72012,0.80523,0.29338,-0.30172,0.12331,1.86203,1.2247,2,0,0,1,2
1160,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.62967,0.32197,-0.58331,-0.01729,-0.14277,1.29221,0.40148,2,1,1,1,0
1161,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,1.58487,1.65653,0.76096,2.63199,-0.71126,-1.18084,0,1,1,1,1
1162,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.37297,-0.15487,0.44585,0.28783,0.41594,-1.37983,-0.21575,0,0,0,1,1
1163,1.09449,-0.48246,1.16365,-0.57009,-0.31685,-0.46725,-1.09207,-0.45174,-0.30172,0.93949,-0.21712,0.07987,0,0,0,0,0
1164,1.09449,-0.48246,1.16365,-0.09765,0.1144,1.13281,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,1,1,0,0,1
1165,-0.07854,0.48246,1.98437,0.96082,-1.10702,-0.05188,-0.94779,-0.71727,0.13136,-0.52745,-0.71126,0.7654,2,0,0,0,0
1166,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,1.37297,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,2,1,0,1,1
1167,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.67825,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,2,0,0,0,0
1168,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.47617,-0.45174,-0.76096,0.93949,0.52975,-0.52593,0,0,0,0,0
1169,1.09449,-0.48246,-2.43591,-0.57009,-1.10702,0.04257,-0.43999,0.44585,-1.07533,0.25953,0.52975,0.40148,2,0,0,0,0
1170,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.62967,-0.69509,-1.68062,-0.30172,-0.89891,1.86203,1.92173,0,0,0,2,1
1171,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.05188,-0.57545,-0.71727,0.28783,0.41594,-0.71126,-0.52593,0,0,0,0,0
1172,2.59171,0.48246,-1.7379,0.96082,-0.31685,-0.05188,-0.80615,-0.97631,0.76096,0.41594,-1.37983,-1.54858,0,0,0,0,0
1173,-0.07854,0.48246,0.45468,-0.57009,-1.10702,1.98437,0.63779,1.24033,0.76096,0.58489,0.19268,1.2247,2,1,1,0,2
1174,-0.95197,-0.48246,-0.61113,0.24923,0.1144,1.49158,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,1,1,1,2,1
1175,1.82213,-0.48246,0.45468,-0.09765,0.1144,0.22393,-0.15487,-0.17779,-1.92595,-1.5184,-0.71126,-0.21575,1,0,0,0,0
1176,-0.95197,-0.48246,-0.61113,-0.09765,-1.10702,-0.05188,-1.09207,-0.84732,0.28783,0.25953,-1.37983,-0.52593,2,0,0,0,0
1177,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.73545,0.96248,1.88511,-0.76096,-0.65253,1.29221,1.92173,2,1,1,1,1
1178,-0.95197,-0.48246,-0.05921,0.96082,-1.10702,-0.24649,-0.57545,0.88309,-0.01729,0.25953,0.88113,0.7654,2,0,0,1,0
1179,-0.95197,-0.48246,-0.61113,0.96082,0.1144,0.04257,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,1,0,1,0,0
1180,-0.95197,0.48246,-0.61113,0.24923,-0.31685,-0.14882,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,0,0,0,0,0
1181,-0.07854,-0.48246,-0.61113,0.21128,-1.10702,1.02119,2.127,0.88309,-0.01729,0.93949,-0.21712,0.40148,2,1,1,0,1
1182,0.49788,0.48246,1.98437,0.96082,-0.31685,-0.24649,-0.30033,1.65653,0.28783,1.13407,-1.37983,-2.07848,0,0,0,0,0
1183,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.82562,3.27393,1.88511,-0.01729,-0.78155,0.52975,1.2247,2,2,1,1,1
1184,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.24649,-0.80615,-1.27553,-1.47955,-0.65253,-1.37983,0.07987,0,0,0,0,0
1185,-0.95197,-0.48246,-2.43591,-0.09765,-1.10702,0.13606,-0.30033,-0.01928,0.43852,-1.13788,-0.21712,0.40148,2,2,1,1,0
1186,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.49158,1.2861,-0.31776,-2.07848,0.41594,-0.21712,0.40148,2,2,0,1,1
1187,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.34799,-0.69509,-1.27553,0.43852,-0.65253,-0.21712,-0.84637,0,0,0,0,0
1188,1.09449,-0.48246,0.45468,-0.57009,0.1144,-1.43907,-1.23177,0.44585,-0.91699,-0.00665,-0.71126,0.07987,1,0,0,0,0
1189,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.73545,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,0,0,0,0,1
1190,-0.07854,-0.48246,-0.61113,-0.57009,-1.10702,-0.24649,0.63779,-0.45174,-0.45321,0.25953,0.88113,0.40148,2,0,0,0,0
1191,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.13606,0.96248,1.24033,-0.01729,0.25953,-0.21712,0.40148,0,0,0,0,0
1192,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.41667,-0.30033,1.06238,-1.07533,-2.42317,1.29221,0.7654,2,0,0,1,0
1193,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.41667,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,0,0,0,0,0
1194,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,0.63779,0.29338,-0.45321,-0.00665,1.29221,1.2247,2,1,1,1,1
1195,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,0.16767,-1.11902,0.59042,0.58489,0.52975,-0.52593,0,0,0,0,0
1196,0.49788,0.48246,-1.22751,0.96082,-0.31685,-0.58016,0.80523,-0.17779,-0.01729,1.63088,0.19268,0.07987,0,0,0,0,0
1197,0.49788,0.48246,0.45468,0.96082,-0.31685,0.22393,0.63779,-0.97631,-0.30172,0.58489,-0.21712,-0.52593,0,0,0,0,0
1198,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.41667,0.00332,-1.11902,0.28783,-0.00665,0.19268,-0.52593,0,0,0,0,0
1199,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-0.46725,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,2,0,0,0,0
1200,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.22393,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987,0,0,0,0,0
1201,-0.95197,0.48246,0.45468,-0.57009,-1.10702,1.37297,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,2,1,1,0,1
1202,-0.95197,0.48246,1.16365,0.96082,0.1144,0.73545,0.32197,-0.97631,1.61108,0.93949,-0.71126,-1.18084,1,0,0,0,1
1203,0.49788,-0.48246,-0.61113,-0.57009,0.1144,-0.05188,-1.50796,-0.84732,-1.47955,-0.00665,-1.37983,-0.52593,1,0,0,0,0
1204,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.00332,-0.01928,1.11406,-0.14277,-0.21712,0.40148,0,0,0,0,0
1205,2.59171,0.48246,-1.22751,0.24923,-0.31685,0.62967,-0.30033,-1.55521,2.03972,1.63088,-1.37983,-1.54858,0,0,0,0,0
1206,-0.07854,0.48246,-1.22751,-0.28519,-0.31685,0.13606,-0.15487,0.44585,-1.34289,-1.25773,0.88113,1.92173,0,0,0,0,0
1207,0.49788,0.48246,1.16365,0.96082,-0.31685,0.04257,-1.23177,-0.01928,1.61108,2.63199,-1.37983,-0.84637,0,0,0,0,0
1208,1.82213,0.48246,0.45468,0.96082,-0.31685,-1.43907,0.00332,-1.42424,0.28783,-0.78155,0.52975,-1.54858,0,0,0,0,0
1209,1.09449,-0.48246,0.45468,-0.57009,-1.10702,0.22393,0.63779,0.58331,0.76096,1.30612,-0.21712,0.07987,2,0,0,0,0
1210,-0.07854,0.48246,-1.22751,0.24923,-0.31685,-0.46725,0.00332,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,0,0,0,0,0
1211,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.34799,-0.43999,0.14143,0.43852,1.63088,-1.37983,-0.21575,0,0,0,0,0
1212,-0.95197,-0.48246,-0.61113,-0.09765,-1.10702,0.91093,1.74091,0.29338,-0.76096,-1.78169,1.86203,1.92173,2,0,2,2,1
1213,-0.95197,-0.48246,-1.43719,-0.09765,0.1144,0.82562,0.00332,0.58331,-0.30172,-1.5184,1.29221,1.2247,1,1,1,0,1
1214,-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.52135,0.16767,-1.42424,-0.01729,-1.25773,1.86203,0.7654,0,0,0,0,0
1215,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.22393,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987,0,0,0,0,0
1216,-0.07854,-0.48246,0.45468,-0.57009,-1.10702,-1.05308,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,2,1,1,0,0
1217,-0.07854,0.48246,-0.05921,0.24923,-0.31685,-1.1943,-0.57545,-0.84732,0.28783,1.13407,-1.37983,-2.07848,0,0,0,0,0
1218,-0.07854,-0.48246,1.98437,0.96082,-0.31685,0.82562,1.93886,1.43533,0.76096,-0.14277,-0.71126,-0.21575,1,0,0,0,1
1219,-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.86962,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,2,0,0,0,0
1220,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.73545,0.16767,0.58331,-0.30172,-1.25773,-1.37983,-0.21575,2,1,1,1,1
1221,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,0.80523,0.44585,1.45039,-1.64101,1.86203,0.7654,0,0,0,0,0
1222,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.58016,0.00332,-1.68062,-0.01729,0.25953,-1.37983,-1.54858,0,0,0,0,0
1223,-0.07854,0.48246,-0.05921,-0.09765,-1.10702,-0.79151,0.96248,1.88511,1.45039,0.25953,1.29221,1.92173,2,1,1,1,0
1224,0.49788,0.48246,1.98437,-0.28519,0.1144,-0.46725,-0.43999,1.24033,0.13136,-1.5184,0.52975,0.40148,1,0,0,1,0
1225,-0.07854,-0.48246,-0.61113,0.24923,0.1144,-0.58016,0.16767,-0.31776,-0.45321,0.93949,-0.21712,0.07987,1,0,0,0,0
1226,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.14882,-0.43999,-1.55521,0.94156,0.7583,-1.37983,-1.54858,0,0,0,0,0
1227,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,1.23461,-1.7625,0.44585,0.43852,-1.38502,-1.37983,-0.84637,1,1,1,2,1
1228,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.91093,1.74091,1.65653,0.43852,-0.27607,0.19268,0.40148,2,1,1,1,1
1229,1.82213,-0.48246,-1.7379,0.96082,-0.31685,-0.05188,0.16767,-0.45174,-0.30172,0.25953,-0.71126,0.40148,0,0,0,0,0
1230,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.13281,-0.15487,1.24033,0.94156,-0.14277,0.88113,1.92173,2,1,1,0,1
1231,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.24649,0.47617,-1.11902,-0.76096,-0.27607,-1.37983,-0.84637,0,0,0,0,0
1232,-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.69163,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.2247,2,0,0,1,0
